window_id,source_clip_id,source_path,category,coarse_class,subject,window_start_frame,window_end_frame,output_path
train_005023_run_002770_003111_w000041_000086,train_005023_run_002770_003111,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,run,run,mm,41,86,windows/train/run/train_005023_run_002770_003111_w000041_000086.npz
train_005023_run_002216_002638_w000045_000090,train_005023_run_002216_002638,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,run,run,mm,45,90,windows/train/run/train_005023_run_002216_002638_w000045_000090.npz
train_005023_run_001666_002045_w000050_000095,train_005023_run_001666_002045,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,run,run,mm,50,95,windows/train/run/train_005023_run_001666_002045_w000050_000095.npz
train_005023_run_002216_002638_w000061_000106,train_005023_run_002216_002638,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,run,run,mm,61,106,windows/train/run/train_005023_run_002216_002638_w000061_000106.npz
train_005023_walk_000466_000935_w000000_000045,train_005023_walk_000466_000935,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_005023_walk_000466_000935_w000000_000045.npz
train_005023_walk_001067_001524_w000000_000045,train_005023_walk_001067_001524,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_005023_walk_001067_001524_w000000_000045.npz
train_005023_walk_000466_000935_w000015_000060,train_005023_walk_000466_000935,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_005023_walk_000466_000935_w000015_000060.npz
train_005023_walk_000466_000935_w000030_000075,train_005023_walk_000466_000935,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_005023_walk_000466_000935_w000030_000075.npz
train_005023_walk_001067_001524_w000030_000075,train_005023_walk_001067_001524,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_005023_walk_001067_001524_w000030_000075.npz
train_005023_walk_000466_000935_w000045_000090,train_005023_walk_000466_000935,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,45,90,windows/train/walk/train_005023_walk_000466_000935_w000045_000090.npz
train_005023_walk_001067_001524_w000045_000090,train_005023_walk_001067_001524,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,45,90,windows/train/walk/train_005023_walk_001067_001524_w000045_000090.npz
train_005023_walk_001067_001524_w000060_000105,train_005023_walk_001067_001524,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,60,105,windows/train/walk/train_005023_walk_001067_001524_w000060_000105.npz
train_005023_walk_001067_001524_w000070_000115,train_005023_walk_001067_001524,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,70,115,windows/train/walk/train_005023_walk_001067_001524_w000070_000115.npz
train_005023_walk_000466_000935_w000073_000118,train_005023_walk_000466_000935,MPI_HDM05/mm/HDM_mm_01-03_03_120_poses.npz,walk,walk,mm,73,118,windows/train/walk/train_005023_walk_000466_000935_w000073_000118.npz
train_011045_idle_005068_005310_w000000_000045,train_011045_idle_005068_005310,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,idle,other,mm,0,45,windows/train/idle/train_011045_idle_005068_005310_w000000_000045.npz
train_011045_idle_005068_005310_w000016_000061,train_011045_idle_005068_005310,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,idle,other,mm,16,61,windows/train/idle/train_011045_idle_005068_005310_w000016_000061.npz
train_011045_unknown_mixed_001620_004445_w000075_000120,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,75,120,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000075_000120.npz
train_011045_unknown_mixed_001620_004445_w000150_000195,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,150,195,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000150_000195.npz
train_011045_unknown_mixed_001620_004445_w000240_000285,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,240,285,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000240_000285.npz
train_011045_unknown_mixed_001620_004445_w000330_000375,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,330,375,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000330_000375.npz
train_011045_unknown_mixed_001620_004445_w000420_000465,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,420,465,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000420_000465.npz
train_011045_unknown_mixed_001620_004445_w000495_000540,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,495,540,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000495_000540.npz
train_011045_unknown_mixed_001620_004445_w000585_000630,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,585,630,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000585_000630.npz
train_011045_unknown_mixed_001620_004445_w000662_000707,train_011045_unknown_mixed_001620_004445,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,unknown_mixed,other,mm,662,707,windows/train/unknown_mixed/train_011045_unknown_mixed_001620_004445_w000662_000707.npz
train_011045_run_001263_001620_w000000_000045,train_011045_run_001263_001620,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,0,45,windows/train/run/train_011045_run_001263_001620_w000000_000045.npz
train_011045_run_004445_004785_w000000_000045,train_011045_run_004445_004785,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,0,45,windows/train/run/train_011045_run_004445_004785_w000000_000045.npz
train_011045_run_001263_001620_w000015_000060,train_011045_run_001263_001620,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011045_run_001263_001620_w000015_000060.npz
train_011045_run_004445_004785_w000015_000060,train_011045_run_004445_004785,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011045_run_004445_004785_w000015_000060.npz
train_011045_run_005310_005690_w000015_000060,train_011045_run_005310_005690,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011045_run_005310_005690_w000015_000060.npz
train_011045_run_004445_004785_w000030_000075,train_011045_run_004445_004785,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,30,75,windows/train/run/train_011045_run_004445_004785_w000030_000075.npz
train_011045_run_005310_005690_w000030_000075,train_011045_run_005310_005690,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,30,75,windows/train/run/train_011045_run_005310_005690_w000030_000075.npz
train_011045_run_004445_004785_w000040_000085,train_011045_run_004445_004785,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,40,85,windows/train/run/train_011045_run_004445_004785_w000040_000085.npz
train_011045_run_005310_005690_w000045_000090,train_011045_run_005310_005690,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,45,90,windows/train/run/train_011045_run_005310_005690_w000045_000090.npz
train_011045_run_005310_005690_w000050_000095,train_011045_run_005310_005690,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,run,run,mm,50,95,windows/train/run/train_011045_run_005310_005690_w000050_000095.npz
train_011045_walk_000618_001040_w000000_000045,train_011045_walk_000618_001040,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011045_walk_000618_001040_w000000_000045.npz
train_011045_walk_005933_006370_w000000_000045,train_011045_walk_005933_006370,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011045_walk_005933_006370_w000000_000045.npz
train_011045_walk_000618_001040_w000015_000060,train_011045_walk_000618_001040,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_011045_walk_000618_001040_w000015_000060.npz
train_011045_walk_000618_001040_w000030_000075,train_011045_walk_000618_001040,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_011045_walk_000618_001040_w000030_000075.npz
train_011045_walk_005933_006370_w000030_000075,train_011045_walk_005933_006370,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_011045_walk_005933_006370_w000030_000075.npz
train_011045_walk_000618_001040_w000045_000090,train_011045_walk_000618_001040,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,45,90,windows/train/walk/train_011045_walk_000618_001040_w000045_000090.npz
train_011045_walk_005933_006370_w000045_000090,train_011045_walk_005933_006370,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,45,90,windows/train/walk/train_011045_walk_005933_006370_w000045_000090.npz
train_011045_walk_005933_006370_w000060_000105,train_011045_walk_005933_006370,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,60,105,windows/train/walk/train_011045_walk_005933_006370_w000060_000105.npz
train_011045_walk_000618_001040_w000061_000106,train_011045_walk_000618_001040,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,61,106,windows/train/walk/train_011045_walk_000618_001040_w000061_000106.npz
train_011045_walk_005933_006370_w000065_000110,train_011045_walk_005933_006370,MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npz,walk,walk,mm,65,110,windows/train/walk/train_011045_walk_005933_006370_w000065_000110.npz
train_011867_unknown_mixed_006249_006806_w000000_000045,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000000_000045.npz
train_011867_unknown_mixed_006249_006806_w000015_000060,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,15,60,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000015_000060.npz
train_011867_unknown_mixed_006249_006806_w000030_000075,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,30,75,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000030_000075.npz
train_011867_unknown_mixed_006249_006806_w000045_000090,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,45,90,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000045_000090.npz
train_011867_unknown_mixed_006249_006806_w000060_000105,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,60,105,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000060_000105.npz
train_011867_unknown_mixed_006249_006806_w000075_000120,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,75,120,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000075_000120.npz
train_011867_unknown_mixed_006249_006806_w000090_000135,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,90,135,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000090_000135.npz
train_011867_unknown_mixed_006249_006806_w000095_000140,train_011867_unknown_mixed_006249_006806,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,unknown_mixed,other,mm,95,140,windows/train/unknown_mixed/train_011867_unknown_mixed_006249_006806_w000095_000140.npz
train_011867_run_001188_001479_w000000_000045,train_011867_run_001188_001479,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,0,45,windows/train/run/train_011867_run_001188_001479_w000000_000045.npz
train_011867_run_001976_002233_w000000_000045,train_011867_run_001976_002233,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,0,45,windows/train/run/train_011867_run_001976_002233_w000000_000045.npz
train_011867_run_004423_004719_w000000_000045,train_011867_run_004423_004719,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,0,45,windows/train/run/train_011867_run_004423_004719_w000000_000045.npz
train_011867_run_001188_001479_w000015_000060,train_011867_run_001188_001479,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011867_run_001188_001479_w000015_000060.npz
train_011867_run_001976_002233_w000015_000060,train_011867_run_001976_002233,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011867_run_001976_002233_w000015_000060.npz
train_011867_run_004423_004719_w000015_000060,train_011867_run_004423_004719,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011867_run_004423_004719_w000015_000060.npz
train_011867_run_005250_005533_w000015_000060,train_011867_run_005250_005533,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,15,60,windows/train/run/train_011867_run_005250_005533_w000015_000060.npz
train_011867_run_005250_005533_w000026_000071,train_011867_run_005250_005533,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,26,71,windows/train/run/train_011867_run_005250_005533_w000026_000071.npz
train_011867_run_001188_001479_w000028_000073,train_011867_run_001188_001479,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,28,73,windows/train/run/train_011867_run_001188_001479_w000028_000073.npz
train_011867_run_004423_004719_w000029_000074,train_011867_run_004423_004719,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,run,run,mm,29,74,windows/train/run/train_011867_run_004423_004719_w000029_000074.npz
train_011867_walk_000480_000965_w000000_000045,train_011867_walk_000480_000965,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011867_walk_000480_000965_w000000_000045.npz
train_011867_walk_005816_006249_w000000_000045,train_011867_walk_005816_006249,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011867_walk_005816_006249_w000000_000045.npz
train_011867_walk_002572_003013_w000015_000060,train_011867_walk_002572_003013,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_011867_walk_002572_003013_w000015_000060.npz
train_011867_walk_000480_000965_w000030_000075,train_011867_walk_000480_000965,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_011867_walk_000480_000965_w000030_000075.npz
train_011867_walk_003806_004209_w000030_000075,train_011867_walk_003806_004209,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_011867_walk_003806_004209_w000030_000075.npz
train_011867_walk_002572_003013_w000045_000090,train_011867_walk_002572_003013,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,45,90,windows/train/walk/train_011867_walk_002572_003013_w000045_000090.npz
train_011867_walk_005816_006249_w000045_000090,train_011867_walk_005816_006249,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,45,90,windows/train/walk/train_011867_walk_005816_006249_w000045_000090.npz
train_011867_walk_002572_003013_w000060_000105,train_011867_walk_002572_003013,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,60,105,windows/train/walk/train_011867_walk_002572_003013_w000060_000105.npz
train_011867_walk_005816_006249_w000064_000109,train_011867_walk_005816_006249,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,64,109,windows/train/walk/train_011867_walk_005816_006249_w000064_000109.npz
train_011867_walk_000480_000965_w000077_000122,train_011867_walk_000480_000965,MPI_HDM05/mm/HDM_mm_01-04_03_120_poses.npz,walk,walk,mm,77,122,windows/train/walk/train_011867_walk_000480_000965_w000077_000122.npz
train_007680_walk_000438_000690_w000000_000045,train_007680_walk_000438_000690,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_007680_walk_000438_000690_w000000_000045.npz
train_007680_walk_001194_001373_w000000_000045,train_007680_walk_001194_001373,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_007680_walk_001194_001373_w000000_000045.npz
train_007680_walk_002658_002958_w000000_000045,train_007680_walk_002658_002958,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_007680_walk_002658_002958_w000000_000045.npz
train_007680_walk_000438_000690_w000015_000060,train_007680_walk_000438_000690,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_007680_walk_000438_000690_w000015_000060.npz
train_007680_walk_002658_002958_w000015_000060,train_007680_walk_002658_002958,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_007680_walk_002658_002958_w000015_000060.npz
train_007680_walk_000438_000690_w000018_000063,train_007680_walk_000438_000690,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,18,63,windows/train/walk/train_007680_walk_000438_000690_w000018_000063.npz
train_007680_walk_002658_002958_w000030_000075,train_007680_walk_002658_002958,MPI_HDM05/mm/HDM_mm_02-01_01_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_007680_walk_002658_002958_w000030_000075.npz
train_012609_unknown_mixed_000000_000305_w000000_000045,train_012609_unknown_mixed_000000_000305,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_012609_unknown_mixed_000000_000305_w000000_000045.npz
train_012609_unknown_mixed_001130_001390_w000000_000045,train_012609_unknown_mixed_001130_001390,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_012609_unknown_mixed_001130_001390_w000000_000045.npz
train_012609_unknown_mixed_001443_001758_w000000_000045,train_012609_unknown_mixed_001443_001758,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_012609_unknown_mixed_001443_001758_w000000_000045.npz
train_012609_unknown_mixed_000605_000793_w000002_000047,train_012609_unknown_mixed_000605_000793,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,2,47,windows/train/unknown_mixed/train_012609_unknown_mixed_000605_000793_w000002_000047.npz
train_012609_unknown_mixed_001935_002160_w000012_000057,train_012609_unknown_mixed_001935_002160,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,12,57,windows/train/unknown_mixed/train_012609_unknown_mixed_001935_002160_w000012_000057.npz
train_012609_unknown_mixed_001130_001390_w000015_000060,train_012609_unknown_mixed_001130_001390,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,15,60,windows/train/unknown_mixed/train_012609_unknown_mixed_001130_001390_w000015_000060.npz
train_012609_unknown_mixed_001443_001758_w000015_000060,train_012609_unknown_mixed_001443_001758,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,15,60,windows/train/unknown_mixed/train_012609_unknown_mixed_001443_001758_w000015_000060.npz
train_012609_unknown_mixed_000000_000305_w000030_000075,train_012609_unknown_mixed_000000_000305,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,30,75,windows/train/unknown_mixed/train_012609_unknown_mixed_000000_000305_w000030_000075.npz
train_012609_unknown_mixed_001443_001758_w000030_000075,train_012609_unknown_mixed_001443_001758,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,30,75,windows/train/unknown_mixed/train_012609_unknown_mixed_001443_001758_w000030_000075.npz
train_012609_unknown_mixed_001443_001758_w000034_000079,train_012609_unknown_mixed_001443_001758,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,unknown_mixed,other,mm,34,79,windows/train/unknown_mixed/train_012609_unknown_mixed_001443_001758_w000034_000079.npz
train_012609_walk_000305_000605_w000000_000045,train_012609_walk_000305_000605,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_012609_walk_000305_000605_w000000_000045.npz
train_012609_walk_001758_001935_w000000_000045,train_012609_walk_001758_001935,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_012609_walk_001758_001935_w000000_000045.npz
train_012609_walk_000305_000605_w000015_000060,train_012609_walk_000305_000605,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_012609_walk_000305_000605_w000015_000060.npz
train_012609_walk_000305_000605_w000030_000075,train_012609_walk_000305_000605,MPI_HDM05/mm/HDM_mm_02-01_02_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_012609_walk_000305_000605_w000030_000075.npz
train_011254_unknown_mixed_000000_000195_w000000_000045,train_011254_unknown_mixed_000000_000195,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_011254_unknown_mixed_000000_000195_w000000_000045.npz
train_011254_unknown_mixed_003333_003576_w000000_000045,train_011254_unknown_mixed_003333_003576,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_011254_unknown_mixed_003333_003576_w000000_000045.npz
train_011254_unknown_mixed_000000_000195_w000004_000049,train_011254_unknown_mixed_000000_000195,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,unknown_mixed,other,mm,4,49,windows/train/unknown_mixed/train_011254_unknown_mixed_000000_000195_w000004_000049.npz
train_011254_unknown_mixed_003333_003576_w000015_000060,train_011254_unknown_mixed_003333_003576,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,unknown_mixed,other,mm,15,60,windows/train/unknown_mixed/train_011254_unknown_mixed_003333_003576_w000015_000060.npz
train_011254_unknown_mixed_003333_003576_w000016_000061,train_011254_unknown_mixed_003333_003576,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,unknown_mixed,other,mm,16,61,windows/train/unknown_mixed/train_011254_unknown_mixed_003333_003576_w000016_000061.npz
train_011254_walk_000319_000637_w000000_000045,train_011254_walk_000319_000637,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011254_walk_000319_000637_w000000_000045.npz
train_011254_walk_000965_001254_w000000_000045,train_011254_walk_000965_001254,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011254_walk_000965_001254_w000000_000045.npz
train_011254_walk_002082_002259_w000000_000045,train_011254_walk_002082_002259,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011254_walk_002082_002259_w000000_000045.npz
train_011254_walk_002762_003027_w000000_000045,train_011254_walk_002762_003027,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,0,45,windows/train/walk/train_011254_walk_002762_003027_w000000_000045.npz
train_011254_walk_000319_000637_w000015_000060,train_011254_walk_000319_000637,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_011254_walk_000319_000637_w000015_000060.npz
train_011254_walk_002762_003027_w000015_000060,train_011254_walk_002762_003027,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,15,60,windows/train/walk/train_011254_walk_002762_003027_w000015_000060.npz
train_011254_walk_002762_003027_w000022_000067,train_011254_walk_002762_003027,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,22,67,windows/train/walk/train_011254_walk_002762_003027_w000022_000067.npz
train_011254_walk_000965_001254_w000028_000073,train_011254_walk_000965_001254,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,28,73,windows/train/walk/train_011254_walk_000965_001254_w000028_000073.npz
train_011254_walk_000319_000637_w000030_000075,train_011254_walk_000319_000637,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,30,75,windows/train/walk/train_011254_walk_000319_000637_w000030_000075.npz
train_011254_walk_000319_000637_w000035_000080,train_011254_walk_000319_000637,MPI_HDM05/mm/HDM_mm_02-01_03_120_poses.npz,walk,walk,mm,35,80,windows/train/walk/train_011254_walk_000319_000637_w000035_000080.npz
train_011613_unknown_mixed_000326_000522_w000000_000045,train_011613_unknown_mixed_000326_000522,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_011613_unknown_mixed_000326_000522_w000000_000045.npz
train_011613_unknown_mixed_001037_001307_w000000_000045,train_011613_unknown_mixed_001037_001307,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_011613_unknown_mixed_001037_001307_w000000_000045.npz
train_011613_unknown_mixed_001353_001845_w000000_000045,train_011613_unknown_mixed_001353_001845,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,0,45,windows/train/unknown_mixed/train_011613_unknown_mixed_001353_001845_w000000_000045.npz
train_011613_unknown_mixed_001037_001307_w000015_000060,train_011613_unknown_mixed_001037_001307,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,15,60,windows/train/unknown_mixed/train_011613_unknown_mixed_001037_001307_w000015_000060.npz
train_011613_unknown_mixed_001353_001845_w000015_000060,train_011613_unknown_mixed_001353_001845,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,15,60,windows/train/unknown_mixed/train_011613_unknown_mixed_001353_001845_w000015_000060.npz
train_011613_unknown_mixed_001037_001307_w000023_000068,train_011613_unknown_mixed_001037_001307,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,23,68,windows/train/unknown_mixed/train_011613_unknown_mixed_001037_001307_w000023_000068.npz
train_011613_unknown_mixed_001353_001845_w000030_000075,train_011613_unknown_mixed_001353_001845,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,30,75,windows/train/unknown_mixed/train_011613_unknown_mixed_001353_001845_w000030_000075.npz
train_011613_unknown_mixed_001353_001845_w000060_000105,train_011613_unknown_mixed_001353_001845,MPI_HDM05/mm/HDM_mm_02-01_04_120_poses.npz,unknown_mixed,other,mm,60,105,windows/train/unknown_mixed/train_011613_unknown_mixed_001353_001845_w000060_000105.npz
